a    b    dist1    
-0.321802774373   4.25195092785   2.16185196934    
0.0310049127104   3.45647685065   1.3653312148    
2.43180496344   1.4310365978   1.77609543365    
-0.469632635524   3.93862129243   2.04075502435    
1.57753716728   2.99981128577   0.764843808877    
2.68904104807   1.60431453691   1.90117298825    
2.64488507395   2.28250531031   1.65459198562    
-1.41865698505   3.88040383943   2.79952602382    
1.56123231704   0.67735340644   1.91892119537    
2.25575404556   0.469883109584   2.3354561647    
0.0832198275075   4.55496515484   2.24583956138    
3.85730419748   1.68285942267   2.98295938793    
0.873273900824   3.80761087887   1.26822863942    
-0.780304053817   0.508165508452   2.67522577    
1.20819857244   4.15807871764   1.67996748092    
2.8777518756   4.04775699455   2.43105287931    
-1.67480097341   0.559433061704   3.32633654896    
2.86389649539   3.97683053653   2.3516849056    
2.15310007602   3.15830025093   1.33368093274    
2.71509738699   3.9721767194   2.27545030678    
0.890422876145   3.84333746449   1.32719818302    
0.230220636878   0.155878769741   2.52498288716    
-0.898515824856   2.5748814973   1.90033340253    
3.34452189058   0.192544417084   3.2516493139    
3.97475673505   4.08636429753   3.3717458218    
3.93924051024   2.88460834301   2.95997632318    
3.03957396891   2.81717344685   2.06858363994    
-0.146185154605   0.160714046472   2.59868357952    
3.50856130767   4.36727489761   3.12470155373    
-0.239668460071   2.24432362735   1.27418064743    
2.66570321169   1.36501014111   2.02309604042    
2.17925047202   0.770426898306   2.10388444978    
2.37578773768   4.12587004381   2.11786668703    
-1.44584966464   4.24620751368   2.99406891337    
2.84045889217   4.97570402876   3.09308457702    
-0.77500296508   0.476030506285   2.69874379988    
1.14325115773   2.19683954839   0.364561008937    
1.39045688091   3.31865539352   0.888726862826    
1.51030932624   1.00630733982   1.65499087737    
-0.148923969344   2.4280446669   1.14893820733    
-1.38825274502   0.442955672265   3.16838109086    
3.43995203431   1.3111042398   2.74317794786    
1.22156675659   1.69731763396   0.785835885758    
-1.07225174838   0.886851579357   2.64827319672    
1.46755739455   1.33779880477   1.21282526373    
1.47797078331   4.22217652828   1.76340455104    
1.8258403693   1.82370149107   1.08262417655    
-0.832412845408   2.24765441752   1.85871419879    
-0.856777765656   1.18083334679   2.29740228494    
2.9299351092   1.04422218261   2.43819313205    
0.49002199976   2.15008489281   0.597738869663    
-1.77595296485   0.349094764628   3.54096575037    
-0.675281406081   1.73320187532   1.82519466438    
-1.33329596184   0.513156495366   3.09904736    
-1.35981237301   1.82101392312   2.43967072249    
0.677776854738   3.77117304025   1.26504897322    
1.03885123886   1.26591754875   1.22475439737    
0.492419678533   3.1229202417   0.822457719643    
3.0177260158   4.45893412411   2.81335945364    
3.35660815602   2.12193301794   2.38304231734    
-0.328300782437   1.6121072252   1.58127855555    
-1.59494334971   1.46146521434   2.79045563685    
-1.05859514705   1.33385790204   2.34281201888    
-1.23289083089   1.8756682539   2.32303726527    
3.7579318501   4.0879258292   3.16437140904    
1.54964729775   3.65060114429   1.26773173676    
2.66813439392   1.78292305165   1.8129269261    
-0.937998409424   2.37499008309   1.94693516494    
0.324245253325   2.0103318169   0.829177345023    
1.05752411225   2.51347363355   0.0586323270508    
-0.79749391382   0.713207857364   2.54492872975    
1.12559272627   0.736467616137   1.79145770303    
3.35425835135   3.95201257287   2.76809418631    
3.19757674596   3.17560398214   2.29072224005    
0.899586671176   0.693753534932   1.79326866408    
0.384439980756   3.401577462   1.05361636786    
1.54027202465   3.52548149373   1.1219232195    
3.49071795426   1.71118822684   2.61537119552    
-1.40444910613   0.820878871743   2.92244798286    
0.156536340542   0.533600631669   2.1537834894    
-1.08832236588   4.07070395325   2.64140366591    
2.96461173297   4.52629186618   2.80699798483    
0.717434382889   4.34809532063   1.88399928346    
3.28661307779   3.46261665701   2.48747554709    
0.0369987713868   1.73923366265   1.22346830651    
2.63032231004   1.55829386538   1.87875494354    
1.02902259905   1.38930930337   1.12913446612    
1.62207385283   1.11274123276   1.47937314841    
0.646139525384   1.71698870755   0.857771354701    
1.73474720551   4.31034159775   1.95936852427    
-0.405169851412   4.77997909341   2.69158995139    
0.16494297704   3.87556712942   1.56860108612    
2.1562004528   4.16608250938   2.00894805167    
1.00025496086   3.1947262479   0.667554925076    
-0.111324612382   0.17001505212   2.60798927149    
2.86197447399   1.90278832799   1.93546096433    
0.457583488483   1.88027511398   0.827595017011    
-1.33196511454   2.03343973827   2.38140444602    
-0.736436935273   1.18129712249   2.18937698291    
-1.19785223714   1.4534157953   2.43937380028    
1.03074471686   3.06107310159   0.608750215781    
1.28956192269   4.25369641291   1.75432525746    
1.70891220009   1.10400707566   1.56568966354    
3.52662830803   3.85706265227   2.85529223173    
-1.31961985888   0.991475479307   2.77550079611    
-1.15875284143   2.79849284993   2.17816845663    
3.9871896466   2.27255144728   2.99841386616    
3.21104497145   4.89109479299   3.26468763849    
0.935897021686   3.7230276075   1.17009838386    
3.38180331135   3.19934399598   2.49659649294    
1.56514248607   0.249398104633   2.27844185362    
-0.629898676767   4.3525840288   2.44859508447    
0.771650082754   0.712700369673   1.81509052292    
2.56532939698   1.71163298462   1.76714566566    
3.14833489282   3.07404219662   2.22556584205    
3.10535183512   3.38680193901   2.25581038689    
0.200111146121   1.65233742072   1.17581535767    
1.86071078494   1.92292755974   1.04301277505    
2.01037146388   4.0479059895   1.89584827574    
1.70800927881   0.912864844967   1.7171245437    
-1.60400926011   1.03126748665   2.97631973309    
0.444483613552   4.42548226004   2.01157286274    
3.17606891338   0.912050353367   2.70720162376    
-0.954426399207   2.96868138967   1.99514653134    
-0.167314543009   1.07870160134   1.83279241194    
-1.41715464252   1.94138163137   2.47998086883    
0.417489515182   3.85648032286   1.48270443616    
1.59576911578   2.36882673619   0.602508048783    
1.70325784391   2.13754218486   0.790183249281    
3.33513408103   4.61661065466   3.14577679923    
1.53769960879   1.98639677411   0.754791246758    
3.24008604297   2.65958832068   2.24514571504    
-0.279917011954   0.853139539741   2.08698680523    
2.51258563649   1.3445382164   1.88850212384    
2.23526296465   0.683727834446   2.18576907644    
1.78229715693   1.18851603602   1.52937516632    
3.20702421655   3.23784573198   2.30870511393    
3.10985067658   3.51993735282   2.34086623864    
3.37886690885   3.37422506259   2.54795135807    
0.646762280422   2.00976772387   0.605409811517    
-0.710555112731   2.24461167498   1.73418519413    
3.51249423339   3.36469559605   2.65867722191    
1.09984853839   3.49504234412   0.973301608632    
2.06146559797   0.586760424756   2.16695764304    
3.43345136062   1.27299771006   2.73124033118    
0.357827057829   0.511229860653   2.0945488017    
-0.960902623282   4.58277516921   2.83813393717    
1.3452307353   1.63911647384   0.981722508812    
3.05514519493   0.944053094725   2.58925074108    
1.04567224499   3.01881299693   0.537871717318    
0.968132071581   0.898816304704   1.6290169938    
-0.556517860461   4.9485242231   2.90464671775    
-1.31251488617   0.820128249492   2.88014122013    
1.01943096446   4.80907600727   2.32687667245    
-0.0752423779968   1.0494264204   1.77806258797    
-0.543589360399   1.60979107879   1.79968915989    
2.38657262303   2.33338351416   1.39494962487    
2.78372611784   0.172752703648   2.95157227132    
1.80731932417   4.63665259916   2.29471835539    
2.50265341434   0.33493981587   2.67328513204    
-1.91542439604   4.89127539551   3.78124351629    
-1.5806233546   0.333380615993   3.41869384297    
-1.66000497761   4.63000241998   3.37976035577    
3.21342194265   0.28958597086   3.13501668224    
2.62604698985   3.12877879527   1.74165054993    
2.99252852063   1.87506932761   2.08993129264    
-0.539968030879   4.97699990461   2.87484679131    
1.57001138432   0.120635876524   2.44870068586    
0.510169861659   3.04088776374   0.73437083676    
-0.424225990885   2.74904266057   1.44612235147    
0.752413056573   3.97108708336   1.48093592596    
-0.266419721382   3.90102152201   1.87560723141    
-1.46768483477   1.19957607504   2.78315784484    
-0.425340007216   0.832122250777   2.20563207395    
1.84173204782   0.814949145498   1.90596306771    
0.339941597247   0.191836891393   2.4179862337    
1.61669906308   1.65126797893   1.06171106237    
3.73096595894   3.75279268838   3.01001341787    
1.41741590021   2.85232399156   0.569526918577    
-1.11358334739   2.22836421896   2.128196571    
3.11004430584   1.03046620653   2.56895735969    
0.0699507908208   1.37821156537   1.49296369604    
0.593435991685   0.797090113057   1.71049153794    
2.25152439745   3.53484792303   1.60038476652    
-0.231049414149   1.03007296352   1.9081888689    
0.170971209877   2.0396071453   0.940910997107    
1.46586291277   2.34244741828   0.483963204145    
2.71442505991   0.163208826306   2.91638131113    
2.86825145107   1.17547614106   2.31152216115    
3.57299344541   0.763003678676   3.09191369239    
-0.691982762875   0.31733879423   2.80557693843    
0.735320498339   2.68884056961   0.328718491224    
-1.92976307073   3.65268775513   3.13205598952    
-0.13563069448   3.53539821528   1.51094216518    
-0.117262624185   4.76521772651   2.4859398609    
2.53259688163   0.991976911949   2.16524154267    
0.0741809055224   4.10720216591   1.85774094177    
3.24480311389   1.58594063338   2.42835255396    
0.981044837302   2.95501379824   0.469937513484    
0.840418719359   3.74666837002   1.23562666336    
3.60632577692   2.52509440465   2.60619365992    
3.65707204561   0.536570111555   3.33371389046    
-0.682200497671   1.72815834622   1.85279371057    
-0.454248468358   2.1721496368   1.49944245094    
2.12735097738   1.0954886268   1.80102725652    
3.64137136893   3.91804441509   2.98714681946    
3.47501968785   4.733151968   3.36098118703    
0.684921902345   2.66882239128   0.357582449733    
-1.12873199794   0.27314537092   3.08263159429    
-1.88599843164   1.72288301849   2.99291765149    
0.48269006097   2.94153278174   0.684385339468    
0.431481151267   3.18674420661   0.87080278757    
-1.16307277424   1.05038065044   2.56860380317    
0.256013569549   2.67286318363   0.766213357606    
-1.4513901372   4.04524086818   2.88107237512    
0.695799103539   2.35351090239   0.330698897888    
0.499264883877   2.85114081555   0.590985661528    
0.12172886756   0.425347335851   2.25972882292    
3.73668443962   3.53658136159   2.91264887419    
2.64897302979   4.47892949789   2.56003560512    
-0.90832076461   1.44789957588   2.1970922152    
3.00795951278   4.94657492294   3.13419045834    
2.43722015982   2.64514717734   1.44107361739    
3.33444759452   1.71890226407   2.45353403213    
3.89528772899   2.54049716906   2.89550747308    
2.7359206822   0.705289197195   2.49534843829    
2.87014051014   4.19612826253   2.49982905889    
3.7492156792   3.28656042478   2.86792161114    
-1.22407778103   4.04719244304   2.71390041904    
-0.0318964455075   4.5845130242   2.28787212298    
0.117323470682   4.79657522991   2.42081818908    
2.74504886027   3.4834761902   1.99631504983    
2.72959374662   2.67467968139   1.7349862156    
0.370145617877   4.87461735844   2.40757432583    
-1.51535342219   0.753018635388   3.06695129862    
2.18440406465   2.7544908356   1.22283483332    
1.32793316363   3.25695389093   0.765456828806    
1.64016858544   0.520196805507   2.13157896464    
-0.0202976216984   2.82877625203   1.07701935357    
0.0736058105805   1.12209285657   1.62885780377    
0.280764255827   0.533730281935   2.09158072557    
1.52209522892   1.89034548351   0.84431341816    
2.5316805241   2.64151250517   1.53876319223    
1.42723242699   3.57509619081   1.1158163897    
1.13272299513   2.80676996345   0.348662581583    
-0.9946556778   1.33314560497   2.30427497498    
3.03258597144   2.4217156407   2.0350813105    
0.682116357729   1.65528950541   0.93433317098    
-1.7729972659   0.706641878797   3.29833762145    
2.85785844674   3.06730342526   1.94928966326    
3.68183935418   0.354665893321   3.44793299245    
0.262771634869   1.53736637173   1.18238305211    
1.64865437101   1.53751195242   1.13638211387    
-0.539779898295   2.4739541198   1.54177149153    
3.40391775416   3.12892298054   2.4768145247    
2.71442812855   2.03516444795   1.77429683677    
-0.0778330308798   0.133127148264   2.59138607244    
1.89393986773   2.25507099647   0.929451976679    
-0.297393360293   2.80274171879   1.32564929804    
1.82051822335   2.46955346821   0.821257253159    
1.78693411893   0.813185454902   1.80392265986    
2.70555605392   2.8981724835   1.74144338464    
-0.334223613449   2.81750065967   1.37240358229    
2.08035368649   1.59762984588   1.39152040175    
0.327101453274   2.35265096365   0.686314540958    
-1.41739858563   2.49209225488   2.4180430561    
3.19674411231   2.757851736   2.20847520323    
-0.11523860456   0.925914960594   1.92048826582    
2.25307867292   0.309194219857   2.54500323065    
0.00609182069969   2.59197454562   1.00141781661    
3.36328475189   3.80259842685   2.71245899954    
2.42263975596   0.585480513843   2.35568204249    
0.621044039627   1.97995764148   0.659711288532    
3.60849436459   0.754043058423   3.14014440863    
2.27471884539   2.0094560597   1.34620445435    
3.02207398404   2.60713837635   2.02179077512    
0.59025332672   3.40756134211   0.982199518352    
2.00716136409   3.26546555372   1.27635466108    
0.910127557813   2.00294860778   0.526408081652    
0.697170324096   1.91726399212   0.622122283713    
2.6281731004   3.4594974494   1.92542859456    
3.68390966197   4.81128984894   3.55229928383    
2.43908885562   1.83466230167   1.57133576862    
1.40822567634   3.88251680162   1.41655786209    
1.59526448393   0.576245413051   2.00334068001    
3.19612300206   1.31340615905   2.51038457488    
-0.903034902142   1.96602374499   1.97103919152    
-1.49360032879   3.77743852069   2.78710685742    
-0.657563782061   0.662331100754   2.48102634513    
-1.13398531934   1.07010557352   2.57855558162    
0.379365661896   0.152068917205   2.39557195569    
-0.38323576795   2.64033530104   1.38973795811    
1.85416023495   2.68432679828   0.868048397651    
2.4223319237   3.56606221824   1.78237381834    
0.0565469777019   0.990141650753   1.81570952768    
-0.299732060163   3.06565529625   1.40531974223    
-0.608766685148   0.880508194444   2.29970136695    
-1.93310105308   0.249282470579   3.74865294198    
3.16657945857   2.89241808443   2.20789973107    
2.18338413176   2.77179105911   1.2225878578    
0.887755504727   1.1649433752   1.35636360345    
-0.416802074774   2.58582319111   1.42120951249    
3.91032652702   3.2155812116   3.00504762056    
0.00697483245507   1.71785396514   1.22881598672    
3.77193446546   3.32837843932   2.8939426871    
-0.125151602896   0.349549564014   2.40875734392    
3.24047322098   3.19765827945   2.34198733593    
-0.103302276026   4.96904788869   2.70970090588    
-0.686927409771   3.25603158041   1.85000476994    
2.04656931695   3.50501116695   1.41658612202    
1.99771851349   1.25665686454   1.60833814695    
2.29929294283   3.95707404367   1.94318817866    
3.09136486947   4.93966928962   3.24169425147    
1.75277012065   3.28476740276   1.08829436576    
3.45398700039   1.13583694291   2.8234272722    
1.30117718739   0.249269088884   2.24874052694    
0.212329134889   3.08987619005   0.989519804326    
3.17891202355   4.8518141371   3.20890178354    
0.690885970027   2.59319636188   0.319173652008    
2.75849460366   3.15886197458   1.87351272582    
2.40595643835   1.34941716341   1.81628508124    
1.40996113794   2.62408992103   0.422727212099    
3.83972643028   0.129327112954   3.7130195547    
-0.144163673119   1.21394704731   1.71113889161    
-1.39367870628   0.939373901863   2.8689467969    
1.24216570993   1.07027458946   1.4581271533    
1.87825767108   0.120134094843   2.54389107668    
-0.176944921905   3.7091787454   1.67397073135    
0.29665907175   4.06803960162   1.70184789619    
1.10840737233   0.784413674226   1.69745951065    
2.49030247727   4.33902156879   2.33658654127    
-0.693828567104   3.37490250881   1.88445212345    
-0.198101009586   4.46652389969   2.27633895783    
1.85302917566   2.03060946864   1.00387176771    
2.05114685802   4.01319688068   1.82761160572    
2.9545721952   1.64273048462   2.13781226941    
3.44101194895   3.40337271648   2.61184682744    
3.44726562409   2.53285747829   2.44768681288    
0.563101507087   0.342494740666   2.26799016773    
0.958661563134   4.14503622742   1.62693661826    
0.416205750909   2.97673334336   0.754252320429    
0.388295215928   3.21418547969   0.94602572474    
3.44328190842   4.61885261733   3.27025261247    
2.81148658812   1.2469462262   2.25757034214    
1.43271253605   0.84695860864   1.69982316508    
-0.30076598452   0.90026784895   2.04700449336    
1.28120259467   1.46485687145   1.11667208916    
-1.29052377585   3.73251468817   2.59960191333    
-0.606281495819   0.152180507393   2.8215707314    
-1.19697101072   0.349301468637   3.07920053029    
-0.886126682009   4.21148797582   2.52051617211    
1.87400095551   1.42773095074   1.43795692991    
1.85402694251   3.70128572332   1.5047428864    
1.72446360356   4.31492411018   1.98115454837    
0.11876529611   0.968827553601   1.77070754063    
-0.77154546878   4.30206814479   2.51349960912    
3.15934303481   2.20884882769   2.1750552702    
0.0480923714795   3.49517012094   1.36730336915    
-1.24474440997   0.103287611142   3.27142057416    
0.500423611138   0.785729352344   1.80514322091    
2.3119913779   1.19738801695   1.84273196144    
2.72988714708   0.166204224441   2.89591894851    
-0.15449669703   4.64779303449   2.47028928995    
3.68996531105   1.64208401866   2.81923642128    
-1.66436998457   2.30799848817   2.67482947325    
1.30219865814   4.9029051595   2.47178725233    
2.87762566224   3.10166195983   1.95386312804    
-0.792547945638   0.122861301668   3.00861451761    
1.63213174139   1.33026126388   1.36009108761    
0.832511562704   3.05111685519   0.60525947914    
-1.90525088224   3.16261716829   2.97741163608    
2.2709444611   0.233251042116   2.59469055483    
2.53664294184   4.50860375721   2.50112692615    
0.0693961553334   4.25330367416   1.96818306839    
3.45129053424   3.6744986861   2.73735624676    
0.767233103118   2.04696857939   0.510996427935    
0.992895853903   2.698667721   0.160834657435    
-0.179397296127   1.16421434265   1.7896577227    
2.70909871489   2.57610386933   1.70885260044    
3.28325256379   2.37991353886   2.2909662976    
1.01305504184   1.94313216238   0.537625136697    
-1.83074580084   2.82364455821   2.8451277484    
0.0389883309764   3.48070616723   1.371748535    
3.23172272693   2.20659191639   2.25244802563    
-0.071368851222   2.68526812455   1.08832627521    
1.37950211526   2.17838221366   0.505639186434    
2.58491815202   1.17991997835   2.07419268223    
2.79624330037   0.112059505255   2.96239933907    
-1.56341302547   0.31968168727   3.34746919506    
1.81119069285   3.49528759879   1.3056122204    
3.21406362288   0.910770060871   2.75005989005    
1.94075350148   1.77766819341   1.17857092334    
2.00391437577   1.98160653308   1.14875223156    
-0.85067791294   0.584596939167   2.64771481409    
-0.0703769773574   1.6156975442   1.40097990441    
2.91622331132   2.59466261814   1.91634240182    
-0.889550174679   2.35216691419   1.89415558669    
3.04507560631   2.08112225757   2.07899783492    
2.93718830208   2.6906540288   1.94814403587    
3.95503503936   2.28412736705   2.96610497111    
0.872082648597   1.10198596811   1.42172238255    
3.99014484253   3.01149402282   3.03081767059    
-0.496740790685   0.145728382236   2.80441005406    
3.02591091953   1.81110768689   2.13869871323    
2.92465631273   3.76886674169   2.30075092453    
0.291362697228   1.70288476376   1.09791883835    
1.61969828439   2.97114123647   0.766047810448    
-1.06536365183   0.653287434845   2.75620537364    
1.41957142925   3.31383845   0.878190466126    
0.912997022622   1.99056990215   0.487144307177    
2.09901050304   3.40441268763   1.42660060073    
2.63124616833   4.16143720811   2.28658170098    
0.854041048646   1.92390777769   0.645112133819    
3.40117822164   0.914427895611   2.89500631391    
2.83224819667   2.87367621498   1.87171138303    
1.11316248778   1.6636181427   0.843426571718    
3.18746535117   1.82738170301   2.29395655779    
3.20089918531   2.75487237319   2.21821496082    
1.27801122292   2.36310958773   0.296463002326    
2.05564426744   0.641915314604   2.13339220955    
-0.919954648347   1.11568384435   2.36482616644    
1.52238673645   1.98604676873   0.751808207741    
-1.61086610066   2.09489624439   2.64709591102    
1.7314141089   1.9953746972   0.89187915701    
-0.328804018448   3.34291075749   1.57557861633    
-0.43509038603   3.10810903192   1.54413333654    
1.64871920035   1.94606424855   0.864599180366    
0.735510670401   3.41225331215   0.968746920395    
2.37110251176   3.35742474212   1.61765183439    
0.118572797276   2.12002458575   0.965579731289    
2.78820439455   3.77115549045   2.16458372169    
0.455046295541   3.72414776654   1.29855004519    
0.634258952616   2.62660890642   0.388066779465    
2.86976872351   2.49971222124   1.87083979455    
2.54337719952   2.1305301034   1.57952380604    
2.67939418122   3.77431924631   2.09894468905    
3.87321299473   4.34128296364   3.40745928503    
1.91001016808   3.03183811865   1.03153998515    
3.3876271972   1.3740022817   2.66288515291    
-0.0315448736598   1.41682256773   1.500178071    
-1.79328697214   4.4284746577   3.40155938038    
1.21373841283   0.181804197931   2.3544726293    
-0.0572970088473   3.1362525272   1.2142454764    
1.37909871385   3.17793151157   0.750163715068    
-1.89427337142   4.6064678451   3.57462369436    
3.43607205954   3.14606379285   2.50712955452    
1.18683624826   0.220149116899   2.30331559913    
3.27146363693   4.96907046907   3.3444605537    
-0.0906578187913   3.49143585582   1.47287337814    
-0.590070794454   2.18245388484   1.63295892995    
3.6786992734   4.84801552164   3.57239933756    
1.46806370501   3.47629680692   1.09901774692    
0.877450982704   1.18500712483   1.35150472926    
-0.432980096931   4.41384760712   2.39895182041    
3.34270306547   4.28986199371   2.96296697981    
3.4406786931   4.9727488325   3.47782142925    
1.06004177599   3.7953262927   1.26184187327    
2.90465018984   1.50034762425   2.1387448195    
2.62054487622   2.49764576604   1.61959453735    
1.28677986647   1.26283760162   1.31474065198    
1.56470794027   2.04516605098   0.759779250686    
3.90720769464   1.73928789001   3.00895059299    
3.84835820064   1.10075707639   3.1642615857    
-1.54980245292   1.26284963453   2.83924633954    
1.49933487766   2.06924760045   0.650784691383    
-0.639633483529   3.50709503144   1.92532641358    
2.31229770104   3.99894722684   2.00572319562    
2.97030543666   2.25871184602   1.98463306681    
2.65763030324   2.79674301554   1.67517942865    
3.02389792064   4.33944698531   2.75697858225    
-1.22721055045   3.54498390002   2.47168421042    
1.7740915038   2.72083972358   0.798089298853    
2.61658315671   1.22685378003   2.07689166823    
2.42432657907   4.53540350648   2.52046826007    
3.84503080555   1.69255848783   2.94430179882    
2.29523166476   0.281885351948   2.59849906785    
3.1775858028   2.74924441752   2.18486688332    
0.0951549807642   2.1276051699   0.975519699781    
2.75157011855   0.461124472183   2.68517928207    
1.14439339189   2.82272311154   0.377345598278    
-1.68847586652   0.37475202136   3.44726896861    
0.770798517281   1.0768277386   1.40823354466    
-1.41194544704   0.410299285923   3.21320866522    
-1.68116897169   0.377269729403   3.4502750512    
3.07484500376   3.60109884956   2.33191195315    
1.06997199433   2.61079900069   0.128916513402    
-0.0980040292523   3.62745648381   1.56854953905    
0.677069889607   4.1975678741   1.67010159132    
3.3373556492   2.49655584631   2.33782257173    
-0.271815750212   3.13202365133   1.3987700558    
0.254384052058   0.301995887002   2.3479971343    
1.42412533429   1.11061874873   1.49399631416    
2.01104073197   2.18904220029   1.09423114907    
-1.0735495442   1.11453327094   2.53694895792    
-1.51747595176   1.6121300278   2.67033581841    
-1.31629283019   1.34002300828   2.61413638082    
1.79297639841   0.370663624881   2.24690122297    
0.550898723328   2.547747573   0.449836625361    
1.37392474182   3.27076797158   0.828547826999    
-0.482176639043   2.03520400625   1.5604956771    
3.19935800829   1.50147859676   2.4304087888    
0.667602430781   0.949504236983   1.60676213075    
-1.19310655396   3.11515853665   2.27154551525    
3.96969290737   3.27823821072   3.07305505421    
1.3655742478   0.619667941612   1.96286055087    
2.13739643249   3.07392133965   1.28104516163    
0.704003850097   0.937498480095   1.5908593871    
2.91086537722   2.88912818354   1.94996504596    
1.27357595394   2.43655327004   0.279907283553    
1.74965554374   1.2450003951   1.43682372406    
0.91106976535   0.942924843035   1.58108154535    
0.00674402325509   2.94720343817   1.0933180851    
1.73957706468   0.243983219266   2.40098742421    
0.076257518192   2.03978460821   1.05549629241    
2.34261318562   0.78012457679   2.16697648878    
3.62613767703   3.28992842629   2.74665965875    
0.0124835693635   2.03116985921   1.08013435348    
2.78265689284   3.40124257229   2.00029219982    
-1.46973884062   3.61854190403   2.71410568161    
-0.573655915094   1.2965364989   1.98143634731    
0.696883849472   1.64486040595   0.887873180078    
2.31679382172   3.14277803759   1.45388409571    
1.09343590087   0.145996231143   2.37260620798    
-1.30361557674   0.622755677211   2.99332364366    
2.01049814229   2.45525741827   1.01130274432    
3.62282855231   2.22268740716   2.63976604824    
0.536434452553   3.85126446397   1.39008328071    
3.42004632772   4.7779788464   3.29936330523    
-0.994617526254   1.885903644   2.08997706086    
-1.61806143739   4.68175474598   3.39340067579    
3.16580428433   4.63471230518   3.02556969732    
0.324993406284   2.63704674901   0.678819209867    
-0.934785627166   2.01927384968   1.98829347991    
-0.732686214727   3.52941170773   2.00590003682    
3.91866807236   4.92018945426   3.75470008964    
0.507393487602   1.46985461677   1.15026350147    
2.73604979381   1.00019077951   2.32786744668    
1.65185193419   3.9638377879   1.59301208667    
1.70600584703   2.5634095098   0.711875844001    
0.0308187589882   3.214837286   1.22699694812    
0.166846026633   1.78074196098   1.08721415733    
2.04234180638   1.97966875733   1.16563232914    
3.67425616528   0.492361633476   3.36414407621    
2.15470905067   3.61706385305   1.56579748642    
-1.37474390734   2.64842178235   2.37638558951    
2.94682566337   3.12966927808   2.03852896102    
-0.89824775779   3.5974975352   2.19268497046    
3.70936966208   3.5640374129   2.90959817391    
-0.543375443818   2.19393226933   1.57628401065    
